Wall time,Step,Value
1649733048.637487,0,0.0004082562227267772
1649733084.664837,1,0.000382318627089262
1649733118.893912,2,0.00030720775248482823
1649733153.203355,3,0.0002415772614767775
1649733187.4000187,4,0.0003493326948955655
1649733221.7323995,5,0.0002136088878614828
1649733255.9992685,6,0.00017633305105846375
1649733290.6026704,7,0.00014983132132329047
1649733324.8465512,8,0.0001571923930896446
1649733358.9674113,9,0.0001361724571324885
