Wall time,Step,Value
1649733834.2149026,0,0.00019914926087949425
1649733880.2466912,1,0.00019260417320765555
1649733924.3394954,2,0.00017709766689222306
1649733968.5174735,3,0.00014277234731707722
1649734012.5797558,4,0.0001028263577609323
1649734056.5195215,5,8.65444599185139e-05
1649734100.679281,6,7.13891422492452e-05
1649734144.6700916,7,6.014931568643078e-05
1649734188.6673741,8,5.072846033726819e-05
1649734232.8196902,9,4.8990965296979994e-05
