Wall time,Step,Value
1649738976.4865024,0,0.00017439591465517879
1649739062.449333,1,0.00010720461432356387
1649739145.823594,2,6.65892512188293e-05
1649739228.8730714,3,4.594517304212786e-05
1649739311.937654,4,3.4069555113092065e-05
1649739395.0498843,5,2.7250860512140207e-05
1649739478.5666878,6,2.2580152290174738e-05
1649739561.9612343,7,1.9378996512386948e-05
1649739645.2002506,8,1.6682282875990495e-05
1649739728.3743742,9,1.4078303138376214e-05
