Wall time,Step,Value
1649735392.3735907,0,0.00020526969456113875
1649735453.4436333,1,0.00021138718875590712
1649735512.2548783,2,0.00015445218014065176
1649735570.9373326,3,0.00010743166785687208
1649735629.6299658,4,7.212992204586044e-05
1649735688.3876293,5,5.3615105571225286e-05
1649735747.2541122,6,4.922337757307105e-05
1649735806.198718,7,4.634585638996214e-05
1649735865.4101715,8,3.720257882378064e-05
1649735924.2569616,9,2.8768816264346242e-05
