Wall time,Step,Value
1649837807.131764,0,0.0055176629684865475
1649837811.167702,1,0.004634453449398279
1649837815.1681101,2,0.0036452324129641056
1649837819.116814,3,0.0033119439613074064
1649837823.110943,4,0.0028784179594367743
1649837827.1452572,5,0.002745515201240778
1649837831.1751695,6,0.0025901077315211296
1649837835.301875,7,0.0026891781017184258
1649837839.313716,8,0.0021390176843851805
1649837843.4263566,9,0.0021966956555843353
