Wall time,Step,Value
1649734823.7401001,0,0.0005081628914922476
1649734879.9423773,1,0.0002087802713504061
1649734933.7995973,2,0.00018974163685925305
1649734987.528583,3,0.0001329628867097199
1649735041.2944424,4,0.00010525085963308811
1649735095.1332648,5,8.602370508015156e-05
1649735148.9942732,6,8.126582542899996e-05
1649735202.7483087,7,7.17525472282432e-05
1649735256.616515,8,6.282723188633099e-05
1649735310.4375253,9,5.712675556424074e-05
