Wall time,Step,Value
1649837716.6337204,0,0.020729977637529373
1649837718.9805446,1,0.01885942369699478
1649837721.2187133,2,0.0160318985581398
1649837723.4218514,3,0.014967036433517933
1649837725.691832,4,0.014821169897913933
1649837727.9081397,5,0.012316761538386345
1649837730.1507115,6,0.011288928799331188
1649837732.3771963,7,0.012309922836720943
1649837734.6621099,8,0.009838712401688099
1649837736.842758,9,0.008732144720852375
