Wall time,Step,Value
1649739837.9817834,0,0.001203550724312663
1649739928.3174644,1,0.0003285635029897094
1649740015.9921305,2,0.00023051137395668775
1649740103.6961029,3,0.00019786985649261624
1649740191.5935946,4,0.00016154370678123087
1649740279.45329,5,0.00013557341299019754
1649740367.1265292,6,0.00011419540533097461
1649740454.8131952,7,9.856040560407564e-05
1649740542.5823522,8,8.81165178725496e-05
1649740630.4293818,9,7.768136129016057e-05
