Wall time,Step,Value
1649837741.2282224,0,0.009386691264808178
1649837744.0227895,1,0.008337636478245258
1649837746.7366362,2,0.009192102588713169
1649837749.4416578,3,0.0073377955704927444
1649837752.1961684,4,0.0064751822501420975
1649837754.8706875,5,0.006186980288475752
1649837757.6122658,6,0.005345258396118879
1649837760.383665,7,0.004901477135717869
1649837763.2450967,8,0.00452746357768774
1649837766.0345337,9,0.004573155660182238
