Wall time,Step,Value
1649837952.1512277,0,0.0016894654836505651
1649837957.9191198,1,0.0013672973727807403
1649837963.4026942,2,0.0012355027720332146
1649837968.7634156,3,0.0009731062455102801
1649837974.359335,4,0.000855976075399667
1649837979.9917662,5,0.0007596846553497016
1649837985.4944847,6,0.0005878782831132412
1649837991.1405792,7,0.0005054076318629086
1649837996.7123067,8,0.00042872430640272796
1649838002.322564,9,0.0008334288140758872
