Wall time,Step,Value
1649736011.1266844,0,0.00036688955151475966
1649736077.5756552,1,0.00018702028319239616
1649736141.6320205,2,0.0001471871364628896
1649736205.49837,3,0.00011951380292885005
1649736269.1469336,4,9.306494030170143e-05
1649736332.7939646,5,7.97629400040023e-05
1649736396.4829664,6,9.29829475353472e-05
1649736460.1024823,7,6.404555460903794e-05
1649736523.7075446,8,4.476615140447393e-05
1649736587.370395,9,3.731773540494032e-05
