Wall time,Step,Value
1649741699.3844843,0,0.00014595694665331393
1649741799.2859244,1,9.63284692261368e-05
1649741897.3266428,2,6.11109790042974e-05
1649741995.1867318,3,4.363862535683438e-05
1649742093.1578927,4,3.538991586538032e-05
1649742191.2700644,5,2.871650031011086e-05
1649742289.2346501,6,2.44194070546655e-05
1649742387.3201473,7,2.1953075702185743e-05
1649742485.4831698,8,1.9998518837383017e-05
1649742583.471589,9,1.7882688553072512e-05
