Wall time,Step,Value
1649734303.81339,0,0.000155284782522358
1649734354.6857202,1,0.00013232794299256057
1649734403.773651,2,9.847786714090034e-05
1649734452.743618,3,6.733705959049985e-05
1649734501.8916752,4,5.58886858925689e-05
1649734550.936094,5,4.8633457481628284e-05
1649734600.0431166,6,3.9318398194154724e-05
1649734649.1409626,7,3.142295827274211e-05
1649734698.2229812,8,2.8718730391119607e-05
1649734747.2974393,9,2.5299095796071924e-05
